"22 PLOUBEZRE","popp_towns","22211 PLOUBEZRE","plain_text","201","","","22211"
"22 PLOUEC-DU-TRIEUX","popp_towns","22212 PLOUEC-DU-TRIEUX","plain_text","202","","","22212"
"22 PLOUER-SUR-RANCE","popp_towns","22213 PLOUER-SUR-RANCE","plain_text","203","","","22213"
"22 PLOUEZEC","popp_towns","22214 PLOUEZEC","plain_text","204","","","22214"
"22 PLOUFRAGAN","popp_towns","22215 PLOUFRAGAN","plain_text","205","","","22215"
"22 PLOUGONVER","popp_towns","22216 PLOUGONVER","plain_text","206","","","22216"
"22 PLOUGRAS","popp_towns","22217 PLOUGRAS","plain_text","207","","","22217"
"22 PLOUGRESCANT","popp_towns","22218 PLOUGRESCANT","plain_text","208","","","22218"
"22 PLOUGUENAST","popp_towns","22219 PLOUGUENAST","plain_text","209","","","22219"
"22 PLOUGUERNEVEL","popp_towns","22220 PLOUGUERNEVEL","plain_text","210","","","22220"
"22 PLOUGUIEL","popp_towns","22221 PLOUGUIEL","plain_text","211","","","22221"
"22 PLOUHA","popp_towns","22222 PLOUHA","plain_text","212","","","22222"
"22 PLOUISY","popp_towns","22223 PLOUISY","plain_text","213","","","22223"
"22 PLOULEC'H","popp_towns","22224 PLOULEC'H","plain_text","214","","","22224"
"22 PLOUMAGOAR","popp_towns","22225 PLOUMAGOAR","plain_text","215","","","22225"
"22 PLOUMILLIAU","popp_towns","22226 PLOUMILLIAU","plain_text","216","","","22226"
"22 PLOUNERIN","popp_towns","22227 PLOUNERIN","plain_text","217","","","22227"
"22 PLOUNEVEZ-MOEDEC","popp_towns","22228 PLOUNEVEZ-MOEDEC","plain_text","218","","","22228"
"22 PLOUNEVEZ-QUINTIN","popp_towns","22229 PLOUNEVEZ-QUINTIN","plain_text","219","","","22229"
"22 PLOURAC'H","popp_towns","22231 PLOURAC'H","plain_text","220","","","22231"
"22 PLOURHAN","popp_towns","22232 PLOURHAN","plain_text","221","","","22232"
"22 PLOURIVO","popp_towns","22233 PLOURIVO","plain_text","222","","","22233"
"22 PLOUVARA","popp_towns","22234 PLOUVARA","plain_text","223","","","22234"
"22 PLOUZELAMBRE","popp_towns","22235 PLOUZELAMBRE","plain_text","224","","","22235"
"22 PLUDUAL","popp_towns","22236 PLUDUAL","plain_text","225","","","22236"
"22 PLUDUNO","popp_towns","22237 PLUDUNO","plain_text","226","","","22237"
"22 PLUFUR","popp_towns","22238 PLUFUR","plain_text","227","","","22238"
"22 PLUMAUDAN","popp_towns","22239 PLUMAUDAN","plain_text","228","","","22239"
"22 PLUMAUGAT","popp_towns","22240 PLUMAUGAT","plain_text","229","","","22240"
"22 PLUMIEUX","popp_towns","22241 PLUMIEUX","plain_text","230","","","22241"
"22 PLURIEN","popp_towns","22242 PLURIEN","plain_text","231","","","22242"
"22 PLUSQUELLEC","popp_towns","22243 PLUSQUELLEC","plain_text","232","","","22243"
"22 PLUSSULIEN","popp_towns","22244 PLUSSULIEN","plain_text","233","","","22244"
"22 PLUZUNET","popp_towns","22245 PLUZUNET","plain_text","234","","","22245"
"22 POMMERET","popp_towns","22246 POMMERET","plain_text","235","","","22246"
"22 POMMERIT-JAUDY","popp_towns","22247 POMMERIT-JAUDY","plain_text","236","","","22247"
"22 POMMERIT-LE-VICOMTE","popp_towns","22248 POMMERIT-LE-VICOMTE","plain_text","237","","","22248"
"22 PONT-MELVEZ","popp_towns","22249 PONT-MELVEZ","plain_text","238","","","22249"
"22 PONTRIEUX","popp_towns","22250 PONTRIEUX","plain_text","239","","","22250"
"22 PORDIC","popp_towns","22251 PORDIC","plain_text","240","","","22251"
"22 POULDOURAN","popp_towns","22253 POULDOURAN","plain_text","241","","","22253"
"22 PRAT","popp_towns","22254 PRAT","plain_text","242","","","22254"
"22 LA PRENESSAYE","popp_towns","22255 LA PRENESSAYE","plain_text","243","","","22255"
"22 QUEMPER-GUEZENNEC","popp_towns","22256 QUEMPER-GUEZENNEC","plain_text","244","","","22256"
"22 QUEMPERVEN","popp_towns","22257 QUEMPERVEN","plain_text","245","","","22257"
"22 QUESSOY","popp_towns","22258 QUESSOY","plain_text","246","","","22258"
"22 QUEVERT","popp_towns","22259 QUEVERT","plain_text","247","","","22259"
"22 LE QUILLIO","popp_towns","22260 LE QUILLIO","plain_text","248","","","22260"
"22 QUINTENIC","popp_towns","22261 QUINTENIC","plain_text","249","","","22261"
"22 QUINTIN","popp_towns","22262 QUINTIN","plain_text","250","","","22262"
"22 LE QUIOU","popp_towns","22263 LE QUIOU","plain_text","251","","","22263"
"22 LA ROCHE-DERRIEN","popp_towns","22264 LA ROCHE-DERRIEN","plain_text","252","","","22264"
"22 ROSPEZ","popp_towns","22265 ROSPEZ","plain_text","253","","","22265"
"22 ROSTRENEN","popp_towns","22266 ROSTRENEN","plain_text","254","","","22266"
"22 ROUILLAC","popp_towns","22267 ROUILLAC","plain_text","255","","","22267"
"22 RUCA","popp_towns","22268 RUCA","plain_text","256","","","22268"
"22 RUNAN","popp_towns","22269 RUNAN","plain_text","257","","","22269"
"22 SAINT-ADRIEN","popp_towns","22271 SAINT-ADRIEN","plain_text","258","","","22271"
"22 SAINT-AGATHON","popp_towns","22272 SAINT-AGATHON","plain_text","259","","","22272"
"22 SAINT-ALBAN","popp_towns","22273 SAINT-ALBAN","plain_text","260","","","22273"
"22 SAINT-ANDRE-DES-EAUX","popp_towns","22274 SAINT-ANDRE-DES-EAUX","plain_text","261","","","22274"
"22 SAINT-BARNABE","popp_towns","22275 SAINT-BARNABE","plain_text","262","","","22275"
"22 SAINT-BIHY","popp_towns","22276 SAINT-BIHY","plain_text","263","","","22276"
"22 SAINT-BRANDAN","popp_towns","22277 SAINT-BRANDAN","plain_text","264","","","22277"
"22 SAINT-BRIEUC","popp_towns","22278 SAINT-BRIEUC","plain_text","265","","","22278"
"22 SAINT-CARADEC","popp_towns","22279 SAINT-CARADEC","plain_text","266","","","22279"
"22 SAINT-CARNE","popp_towns","22280 SAINT-CARNE","plain_text","267","","","22280"
"22 SAINT-CARREUC","popp_towns","22281 SAINT-CARREUC","plain_text","268","","","22281"
"22 SAINT-CAST-LE-GUILDO","popp_towns","22282 SAINT-CAST-LE-GUILDO","plain_text","269","","","22282"
"22 SAINT-CLET","popp_towns","22283 SAINT-CLET","plain_text","270","","","22283"
"22 SAINT-CONNAN","popp_towns","22284 SAINT-CONNAN","plain_text","271","","","22284"
"22 SAINT-CONNEC","popp_towns","22285 SAINT-CONNEC","plain_text","272","","","22285"
"22 SAINT-DENOUAL","popp_towns","22286 SAINT-DENOUAL","plain_text","273","","","22286"
"22 SAINT-DONAN","popp_towns","22287 SAINT-DONAN","plain_text","274","","","22287"
"22 SAINT-ETIENNE-DU-GUE-DE-L'ISLE","popp_towns","22288 SAINT-ETIENNE-DU-GUE-DE-L'ISLE","plain_text","275","","","22288"
"22 SAINT-FIACRE","popp_towns","22289 SAINT-FIACRE","plain_text","276","","","22289"
"22 SAINT-GELVEN","popp_towns","22290 SAINT-GELVEN","plain_text","277","","","22290"
"22 SAINT-GILDAS","popp_towns","22291 SAINT-GILDAS","plain_text","278","","","22291"
"22 SAINT-GILLES-DU-MENE","popp_towns","22292 SAINT-GILLES-DU-MENE","plain_text","279","","","22292"
"22 SAINT-GILLES-LES-BOIS","popp_towns","22293 SAINT-GILLES-LES-BOIS","plain_text","280","","","22293"
"22 SAINT-GILLES-PLIGEAUX","popp_towns","22294 SAINT-GILLES-PLIGEAUX","plain_text","281","","","22294"
"22 SAINT-GILLES-VIEUX-MARCHE","popp_towns","22295 SAINT-GILLES-VIEUX-MARCHE","plain_text","282","","","22295"
"22 SAINT-GLEN","popp_towns","22296 SAINT-GLEN","plain_text","283","","","22296"
"22 SAINT-GOUENO","popp_towns","22297 SAINT-GOUENO","plain_text","284","","","22297"
"22 SAINT-GUEN","popp_towns","22298 SAINT-GUEN","plain_text","285","","","22298"
"22 SAINT-HELEN","popp_towns","22299 SAINT-HELEN","plain_text","286","","","22299"
"22 SAINT-HERVE","popp_towns","22300 SAINT-HERVE","plain_text","287","","","22300"
"22 SAINT-JACUT-DE-LA-MER","popp_towns","22302 SAINT-JACUT-DE-LA-MER","plain_text","288","","","22302"
"22 SAINT-JACUT-DU-MENE","popp_towns","22303 SAINT-JACUT-DU-MENE","plain_text","289","","","22303"
"22 SAINT-JEAN-KERDANIEL","popp_towns","22304 SAINT-JEAN-KERDANIEL","plain_text","290","","","22304"
"22 SAINT-JOUAN-DE-L'ISLE","popp_towns","22305 SAINT-JOUAN-DE-L'ISLE","plain_text","291","","","22305"
"22 SAINT-JUDOCE","popp_towns","22306 SAINT-JUDOCE","plain_text","292","","","22306"
"22 SAINT-JULIEN","popp_towns","22307 SAINT-JULIEN","plain_text","293","","","22307"
"22 SAINT-JUVAT","popp_towns","22308 SAINT-JUVAT","plain_text","294","","","22308"
"22 SAINT-LAUNEUC","popp_towns","22309 SAINT-LAUNEUC","plain_text","295","","","22309"
"22 SAINT-LAURENT","popp_towns","22310 SAINT-LAURENT","plain_text","296","","","22310"
"22 SAINT-LORMEL","popp_towns","22311 SAINT-LORMEL","plain_text","297","","","22311"
"22 SAINT-MADEN","popp_towns","22312 SAINT-MADEN","plain_text","298","","","22312"
"22 SAINT-MARTIN-DES-PRES","popp_towns","22313 SAINT-MARTIN-DES-PRES","plain_text","299","","","22313"
"22 SAINT-MAUDAN","popp_towns","22314 SAINT-MAUDAN","plain_text","300","","","22314"
"22 SAINT-MAUDEZ","popp_towns","22315 SAINT-MAUDEZ","plain_text","301","","","22315"
"22 SAINT-MAYEUX","popp_towns","22316 SAINT-MAYEUX","plain_text","302","","","22316"
"22 SAINT-MELOIR-DES-BOIS","popp_towns","22317 SAINT-MELOIR-DES-BOIS","plain_text","303","","","22317"
"22 SAINT-MICHEL-DE-PLELAN","popp_towns","22318 SAINT-MICHEL-DE-PLELAN","plain_text","304","","","22318"
"22 SAINT-MICHEL-EN-GREVE","popp_towns","22319 SAINT-MICHEL-EN-GREVE","plain_text","305","","","22319"
"22 SAINT-NICODEME","popp_towns","22320 SAINT-NICODEME","plain_text","306","","","22320"
"22 SAINT-NICOLAS-DU-PELEM","popp_towns","22321 SAINT-NICOLAS-DU-PELEM","plain_text","307","","","22321"
"22 SAINT-PEVER","popp_towns","22322 SAINT-PEVER","plain_text","308","","","22322"
"22 SAINT-POTAN","popp_towns","22323 SAINT-POTAN","plain_text","309","","","22323"
"22 SAINT-QUAY-PERROS","popp_towns","22324 SAINT-QUAY-PERROS","plain_text","310","","","22324"
"22 SAINT-QUAY-PORTRIEUX","popp_towns","22325 SAINT-QUAY-PORTRIEUX","plain_text","311","","","22325"
"22 SAINT-RIEUL","popp_towns","22326 SAINT-RIEUL","plain_text","312","","","22326"
"22 SAINT-SAMSON-SUR-RANCE","popp_towns","22327 SAINT-SAMSON-SUR-RANCE","plain_text","313","","","22327"
